iid,gender,age,match,like,prob,like_o,prob_o,age_o,age_gap,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,fitness_sport,fine_arts,entertainment,social_nightlife,outdoor_wellness,condtn,race,race_o
244,1,0.518989685255789,0,0.7000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.7412180367061953,-0.8705822435630182,0.9,0.03333333333333333,0.04,0.04,0.03773584905660377,0.06666666666666667,0.5185185185185186,0.721518987341772,0.28813559322033894,0.24,0.4444444444444445,1,2.0,4.0
244,1,0.518989685255789,0,0.4,0.2,0.7000000000000001,0.5,-0.10055296896922705,-0.5444265823820265,0.2,0.3333333333333333,0.5,0.4,0.09433962264150943,0.3333333333333333,0.5185185185185186,0.721518987341772,0.28813559322033894,0.24,0.4444444444444445,1,2.0,3.0
245,1,1.7283325160139635,0,0.7000000000000001,0.30000000000000004,0.6000000000000001,0.2,-1.222914309869791,2.064818707065907,0.2,0.3333333333333333,0.4,0.2,0.18867924528301885,0.6666666666666666,0.1111111111111111,0.5696202531645568,0.3559322033898305,0.56,0.4444444444444445,1,2.0,6.0
245,1,1.7283325160139635,0,0.6000000000000001,0.4,0.30000000000000004,0.2,-0.9423239746446495,1.7386630458849153,0.15,0.25,0.4,0.4,0.3773584905660377,0.3333333333333333,0.1111111111111111,0.5696202531645568,0.3559322033898305,0.56,0.4444444444444445,1,2.0,2.0
245,1,1.7283325160139635,0,0.8,0.2,0.7000000000000001,0.7000000000000001,-0.661733639419509,1.4125073847039236,0.15,0.3333333333333333,0.3,0.4,0.2830188679245283,0.5,0.1111111111111111,0.5696202531645568,0.3559322033898305,0.56,0.4444444444444445,1,2.0,4.0
245,1,1.7283325160139635,0,0.6000000000000001,0.4,0.7000000000000001,0.7000000000000001,2.144169712831901,-0.5444265823820265,0.1,0.3333333333333333,0.4,0.4,0.3773584905660377,0.3333333333333333,0.1111111111111111,0.5696202531645568,0.3559322033898305,0.56,0.4444444444444445,1,2.0,2.0
245,1,1.7283325160139635,0,0.5,0.5,0.7000000000000001,0.8,0.18003736625591452,0.43404040116094855,0.15,0.3333333333333333,0.4,0.3,0.2830188679245283,0.5,0.1111111111111111,0.5696202531645568,0.3559322033898305,0.56,0.4444444444444445,1,2.0,2.0
245,1,1.7283325160139635,1,0.7000000000000001,0.5,0.8,0.6000000000000001,2.144169712831901,-0.5444265823820265,0.1,0.4166666666666667,0.4,0.4,0.09433962264150943,0.6666666666666666,0.1111111111111111,0.5696202531645568,0.3559322033898305,0.56,0.4444444444444445,1,2.0,2.0
245,1,1.7283325160139635,0,0.8,0.30000000000000004,0.6000000000000001,0.4,-0.10055296896922705,0.7601960623419403,0.1,0.5,0.6,0.2,0.18867924528301885,0.3333333333333333,0.1111111111111111,0.5696202531645568,0.3559322033898305,0.56,0.4444444444444445,1,2.0,4.0
245,1,1.7283325160139635,0,0.8,0.4,0.6000000000000001,0.4,0.7412180367061953,-0.21827092120103478,0.9,0.03333333333333333,0.04,0.04,0.03773584905660377,0.06666666666666667,0.1111111111111111,0.5696202531645568,0.3559322033898305,0.56,0.4444444444444445,1,2.0,4.0
245,1,1.7283325160139635,0,0.7000000000000001,0.2,0.30000000000000004,0.4,-0.10055296896922705,0.7601960623419403,0.2,0.3333333333333333,0.5,0.4,0.09433962264150943,0.3333333333333333,0.1111111111111111,0.5696202531645568,0.3559322033898305,0.56,0.4444444444444445,1,2.0,3.0
246,1,-0.38801743781284187,0,0.5,0.5,0.4,0.1,-1.222914309869791,-0.21827092120103478,0.2,0.3333333333333333,0.4,0.2,0.18867924528301885,0.6666666666666666,0.48148148148148145,0.6202531645569619,0.6949152542372883,0.36,0.16666666666666669,1,2.0,6.0
246,1,-0.38801743781284187,0,0.4,0.30000000000000004,0.30000000000000004,0.2,-0.9423239746446495,-0.5444265823820265,0.15,0.25,0.4,0.4,0.3773584905660377,0.3333333333333333,0.48148148148148145,0.6202531645569619,0.6949152542372883,0.36,0.16666666666666669,1,2.0,2.0
246,1,-0.38801743781284187,0,0.4,0.30000000000000004,0.6000000000000001,0.6000000000000001,-0.661733639419509,-0.8705822435630182,0.15,0.3333333333333333,0.3,0.4,0.2830188679245283,0.5,0.48148148148148145,0.6202531645569619,0.6949152542372883,0.36,0.16666666666666669,1,2.0,4.0
246,1,-0.38801743781284187,0,0.5,0.30000000000000004,0.30000000000000004,0.2,2.144169712831901,1.7386630458849153,0.1,0.3333333333333333,0.4,0.4,0.3773584905660377,0.3333333333333333,0.48148148148148145,0.6202531645569619,0.6949152542372883,0.36,0.16666666666666669,1,2.0,2.0
246,1,-0.38801743781284187,0,0.7000000000000001,0.30000000000000004,0.7000000000000001,0.8,0.18003736625591452,-0.5444265823820265,0.15,0.3333333333333333,0.4,0.3,0.2830188679245283,0.5,0.48148148148148145,0.6202531645569619,0.6949152542372883,0.36,0.16666666666666669,1,2.0,2.0
246,1,-0.38801743781284187,0,0.6000000000000001,0.5,0.7000000000000001,0.6000000000000001,2.144169712831901,1.7386630458849153,0.1,0.4166666666666667,0.4,0.4,0.09433962264150943,0.6666666666666666,0.48148148148148145,0.6202531645569619,0.6949152542372883,0.36,0.16666666666666669,1,2.0,2.0
246,1,-0.38801743781284187,0,0.7000000000000001,0.6000000000000001,0.5,0.2,-0.10055296896922705,-0.8705822435630182,0.1,0.5,0.6,0.2,0.18867924528301885,0.3333333333333333,0.48148148148148145,0.6202531645569619,0.6949152542372883,0.36,0.16666666666666669,1,2.0,4.0
246,1,-0.38801743781284187,0,0.5,0.5,0.6000000000000001,0.5,0.7412180367061953,0.1078847399799569,0.9,0.03333333333333333,0.04,0.04,0.03773584905660377,0.06666666666666667,0.48148148148148145,0.6202531645569619,0.6949152542372883,0.36,0.16666666666666669,1,2.0,4.0
246,1,-0.38801743781284187,1,0.7000000000000001,0.5,0.6000000000000001,0.6000000000000001,-0.10055296896922705,-0.8705822435630182,0.2,0.3333333333333333,0.5,0.4,0.09433962264150943,0.3333333333333333,0.48148148148148145,0.6202531645569619,0.6949152542372883,0.36,0.16666666666666669,1,2.0,3.0
247,1,-0.38801743781284187,0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.1,-1.222914309869791,-0.21827092120103478,0.2,0.3333333333333333,0.4,0.2,0.18867924528301885,0.6666666666666666,0.48148148148148145,0.1392405063291139,0.0847457627118644,0.16000000000000003,0.7222222222222221,1,4.0,6.0
247,1,-0.38801743781284187,0,0.7000000000000001,0.6000000000000001,0.4,0.30000000000000004,-0.9423239746446495,-0.5444265823820265,0.15,0.25,0.4,0.4,0.3773584905660377,0.3333333333333333,0.48148148148148145,0.1392405063291139,0.0847457627118644,0.16000000000000003,0.7222222222222221,1,4.0,2.0
247,1,-0.38801743781284187,0,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.7000000000000001,-0.661733639419509,-0.8705822435630182,0.15,0.3333333333333333,0.3,0.4,0.2830188679245283,0.5,0.48148148148148145,0.1392405063291139,0.0847457627118644,0.16000000000000003,0.7222222222222221,1,4.0,4.0
247,1,-0.38801743781284187,0,0.6000000000000001,0.6000000000000001,0.5,0.5,2.144169712831901,1.7386630458849153,0.1,0.3333333333333333,0.4,0.4,0.3773584905660377,0.3333333333333333,0.48148148148148145,0.1392405063291139,0.0847457627118644,0.16000000000000003,0.7222222222222221,1,4.0,2.0
247,1,-0.38801743781284187,0,0.6000000000000001,0.5,0.6000000000000001,0.6000000000000001,0.18003736625591452,-0.5444265823820265,0.15,0.3333333333333333,0.4,0.3,0.2830188679245283,0.5,0.48148148148148145,0.1392405063291139,0.0847457627118644,0.16000000000000003,0.7222222222222221,1,4.0,2.0
247,1,-0.38801743781284187,0,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.7000000000000001,2.144169712831901,1.7386630458849153,0.1,0.4166666666666667,0.4,0.4,0.09433962264150943,0.6666666666666666,0.48148148148148145,0.1392405063291139,0.0847457627118644,0.16000000000000003,0.7222222222222221,1,4.0,2.0
247,1,-0.38801743781284187,0,0.7000000000000001,0.7000000000000001,0.4,0.2,-0.10055296896922705,-0.8705822435630182,0.1,0.5,0.6,0.2,0.18867924528301885,0.3333333333333333,0.48148148148148145,0.1392405063291139,0.0847457627118644,0.16000000000000003,0.7222222222222221,1,4.0,4.0
247,1,-0.38801743781284187,0,0.5,0.6000000000000001,0.8,0.6000000000000001,0.7412180367061953,0.1078847399799569,0.9,0.03333333333333333,0.04,0.04,0.03773584905660377,0.06666666666666667,0.48148148148148145,0.1392405063291139,0.0847457627118644,0.16000000000000003,0.7222222222222221,1,4.0,4.0
247,1,-0.38801743781284187,0,0.7000000000000001,0.5,0.2,0.30000000000000004,-0.10055296896922705,-0.8705822435630182,0.2,0.3333333333333333,0.5,0.4,0.09433962264150943,0.3333333333333333,0.48148148148148145,0.1392405063291139,0.0847457627118644,0.16000000000000003,0.7222222222222221,1,4.0,3.0
248,1,0.2166539775662454,0,0.7000000000000001,0.4,0.6000000000000001,0.30000000000000004,-1.222914309869791,0.43404040116094855,0.2,0.3333333333333333,0.4,0.2,0.18867924528301885,0.6666666666666666,0.48148148148148145,0.2911392405063291,0.45762711864406785,0.6,0.3888888888888889,1,6.0,6.0
248,1,0.2166539775662454,1,0.8,0.6000000000000001,0.7000000000000001,0.4,-0.9423239746446495,0.1078847399799569,0.15,0.25,0.4,0.4,0.3773584905660377,0.3333333333333333,0.48148148148148145,0.2911392405063291,0.45762711864406785,0.6,0.3888888888888889,1,6.0,2.0
248,1,0.2166539775662454,0,0.6000000000000001,0.4,0.7000000000000001,0.7000000000000001,-0.661733639419509,-0.21827092120103478,0.15,0.3333333333333333,0.3,0.4,0.2830188679245283,0.5,0.48148148148148145,0.2911392405063291,0.45762711864406785,0.6,0.3888888888888889,1,6.0,4.0
248,1,0.2166539775662454,0,0.6000000000000001,0.4,0.7000000000000001,0.6000000000000001,2.144169712831901,1.0863517235229319,0.1,0.3333333333333333,0.4,0.4,0.3773584905660377,0.3333333333333333,0.48148148148148145,0.2911392405063291,0.45762711864406785,0.6,0.3888888888888889,1,6.0,2.0
248,1,0.2166539775662454,0,0.7000000000000001,0.5,0.8,0.7000000000000001,0.18003736625591452,-1.1967379047440099,0.15,0.3333333333333333,0.4,0.3,0.2830188679245283,0.5,0.48148148148148145,0.2911392405063291,0.45762711864406785,0.6,0.3888888888888889,1,6.0,2.0
248,1,0.2166539775662454,0,0.6000000000000001,0.4,0.8,0.4,2.144169712831901,1.0863517235229319,0.1,0.4166666666666667,0.4,0.4,0.09433962264150943,0.6666666666666666,0.48148148148148145,0.2911392405063291,0.45762711864406785,0.6,0.3888888888888889,1,6.0,2.0
248,1,0.2166539775662454,0,0.7000000000000001,0.6000000000000001,0.6000000000000001,0.4,-0.10055296896922705,-0.8705822435630182,0.1,0.5,0.6,0.2,0.18867924528301885,0.3333333333333333,0.48148148148148145,0.2911392405063291,0.45762711864406785,0.6,0.3888888888888889,1,6.0,4.0
248,1,0.2166539775662454,1,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.6000000000000001,0.7412180367061953,-0.5444265823820265,0.9,0.03333333333333333,0.04,0.04,0.03773584905660377,0.06666666666666667,0.48148148148148145,0.2911392405063291,0.45762711864406785,0.6,0.3888888888888889,1,6.0,4.0
248,1,0.2166539775662454,1,0.8,0.5,0.7000000000000001,0.6000000000000001,-0.10055296896922705,-0.8705822435630182,0.2,0.3333333333333333,0.5,0.4,0.09433962264150943,0.3333333333333333,0.48148148148148145,0.2911392405063291,0.45762711864406785,0.6,0.3888888888888889,1,6.0,3.0
249,1,2.030668223703507,0,0.9,0.8,0.7000000000000001,0.5,-1.222914309869791,2.3909743682468987,0.2,0.3333333333333333,0.4,0.2,0.18867924528301885,0.6666666666666666,0.5185185185185186,0.5949367088607593,0.4915254237288135,0.44000000000000006,0.0,1,6.0,6.0
249,1,2.030668223703507,0,0.9,0.8,0.2,0.2,-0.9423239746446495,2.064818707065907,0.15,0.25,0.4,0.4,0.3773584905660377,0.3333333333333333,0.5185185185185186,0.5949367088607593,0.4915254237288135,0.44000000000000006,0.0,1,6.0,2.0
249,1,2.030668223703507,0,0.7000000000000001,0.6000000000000001,0.5,0.6000000000000001,-0.661733639419509,1.7386630458849153,0.15,0.3333333333333333,0.3,0.4,0.2830188679245283,0.5,0.5185185185185186,0.5949367088607593,0.4915254237288135,0.44000000000000006,0.0,1,6.0,4.0
249,1,2.030668223703507,0,0.2,0.6000000000000001,0.2,0.0,2.144169712831901,-0.8705822435630182,0.1,0.3333333333333333,0.4,0.4,0.3773584905660377,0.3333333333333333,0.5185185185185186,0.5949367088607593,0.4915254237288135,0.44000000000000006,0.0,1,6.0,2.0
249,1,2.030668223703507,0,0.9,0.8,0.7000000000000001,0.6000000000000001,0.18003736625591452,0.7601960623419403,0.15,0.3333333333333333,0.4,0.3,0.2830188679245283,0.5,0.5185185185185186,0.5949367088607593,0.4915254237288135,0.44000000000000006,0.0,1,6.0,2.0
249,1,2.030668223703507,0,0.6000000000000001,0.4,0.6000000000000001,0.7000000000000001,2.144169712831901,-0.8705822435630182,0.1,0.4166666666666667,0.4,0.4,0.09433962264150943,0.6666666666666666,0.5185185185185186,0.5949367088607593,0.4915254237288135,0.44000000000000006,0.0,1,6.0,2.0
249,1,2.030668223703507,0,0.9,0.6000000000000001,0.6000000000000001,0.30000000000000004,-0.10055296896922705,1.0863517235229319,0.1,0.5,0.6,0.2,0.18867924528301885,0.3333333333333333,0.5185185185185186,0.5949367088607593,0.4915254237288135,0.44000000000000006,0.0,1,6.0,4.0
249,1,2.030668223703507,0,0.8,0.7000000000000001,0.6000000000000001,0.6000000000000001,0.7412180367061953,0.1078847399799569,0.9,0.03333333333333333,0.04,0.04,0.03773584905660377,0.06666666666666667,0.5185185185185186,0.5949367088607593,0.4915254237288135,0.44000000000000006,0.0,1,6.0,4.0
249,1,2.030668223703507,0,0.9,0.7000000000000001,0.4,0.5,-0.10055296896922705,1.0863517235229319,0.2,0.3333333333333333,0.5,0.4,0.09433962264150943,0.3333333333333333,0.5185185185185186,0.5949367088607593,0.4915254237288135,0.44000000000000006,0.0,1,6.0,3.0
250,1,-0.38801743781284187,0,0.5,0.6000000000000001,0.5,0.30000000000000004,-1.222914309869791,-0.21827092120103478,0.2,0.3333333333333333,0.4,0.2,0.18867924528301885,0.6666666666666666,0.5185185185185186,0.7468354430379746,0.8305084745762712,0.2799999999999999,0.49999999999999994,1,6.0,6.0
250,1,-0.38801743781284187,0,0.9,0.9,0.5,0.4,-0.9423239746446495,-0.5444265823820265,0.15,0.25,0.4,0.4,0.3773584905660377,0.3333333333333333,0.5185185185185186,0.7468354430379746,0.8305084745762712,0.2799999999999999,0.49999999999999994,1,6.0,2.0
250,1,-0.38801743781284187,0,0.4,0.6000000000000001,0.7000000000000001,0.8,-0.661733639419509,-0.8705822435630182,0.15,0.3333333333333333,0.3,0.4,0.2830188679245283,0.5,0.5185185185185186,0.7468354430379746,0.8305084745762712,0.2799999999999999,0.49999999999999994,1,6.0,4.0
250,1,-0.38801743781284187,1,0.6000000000000001,0.9,0.8,0.9,2.144169712831901,1.7386630458849153,0.1,0.3333333333333333,0.4,0.4,0.3773584905660377,0.3333333333333333,0.5185185185185186,0.7468354430379746,0.8305084745762712,0.2799999999999999,0.49999999999999994,1,6.0,2.0
250,1,-0.38801743781284187,1,0.8,0.9,0.9,0.8,0.18003736625591452,-0.5444265823820265,0.15,0.3333333333333333,0.4,0.3,0.2830188679245283,0.5,0.5185185185185186,0.7468354430379746,0.8305084745762712,0.2799999999999999,0.49999999999999994,1,6.0,2.0
250,1,-0.38801743781284187,0,0.5,0.9,0.7000000000000001,0.5,2.144169712831901,1.7386630458849153,0.1,0.4166666666666667,0.4,0.4,0.09433962264150943,0.6666666666666666,0.5185185185185186,0.7468354430379746,0.8305084745762712,0.2799999999999999,0.49999999999999994,1,6.0,2.0
250,1,-0.38801743781284187,1,0.7000000000000001,1.0,0.6000000000000001,0.5,-0.10055296896922705,-0.8705822435630182,0.1,0.5,0.6,0.2,0.18867924528301885,0.3333333333333333,0.5185185185185186,0.7468354430379746,0.8305084745762712,0.2799999999999999,0.49999999999999994,1,6.0,4.0
250,1,-0.38801743781284187,1,0.8,0.9,0.8,0.7000000000000001,0.7412180367061953,0.1078847399799569,0.9,0.03333333333333333,0.04,0.04,0.03773584905660377,0.06666666666666667,0.5185185185185186,0.7468354430379746,0.8305084745762712,0.2799999999999999,0.49999999999999994,1,6.0,4.0
250,1,-0.38801743781284187,1,0.7000000000000001,0.9,0.7000000000000001,0.6000000000000001,-0.10055296896922705,-0.8705822435630182,0.2,0.3333333333333333,0.5,0.4,0.09433962264150943,0.3333333333333333,0.5185185185185186,0.7468354430379746,0.8305084745762712,0.2799999999999999,0.49999999999999994,1,6.0,3.0
251,1,2.030668223703507,0,0.7000000000000001,0.4,0.6000000000000001,0.4,-1.222914309869791,2.3909743682468987,0.2,0.3333333333333333,0.4,0.2,0.18867924528301885,0.6666666666666666,0.4074074074074074,0.6962025316455694,0.4915254237288135,0.48,0.3333333333333333,1,6.0,6.0
251,1,2.030668223703507,0,0.8,0.8,0.5,0.6000000000000001,-0.9423239746446495,2.064818707065907,0.15,0.25,0.4,0.4,0.3773584905660377,0.3333333333333333,0.4074074074074074,0.6962025316455694,0.4915254237288135,0.48,0.3333333333333333,1,6.0,2.0
251,1,2.030668223703507,0,0.30000000000000004,0.6000000000000001,0.7000000000000001,0.7000000000000001,-0.661733639419509,1.7386630458849153,0.15,0.3333333333333333,0.3,0.4,0.2830188679245283,0.5,0.4074074074074074,0.6962025316455694,0.4915254237288135,0.48,0.3333333333333333,1,6.0,4.0
251,1,2.030668223703507,0,0.6000000000000001,0.6000000000000001,0.5,0.4,2.144169712831901,-0.8705822435630182,0.1,0.3333333333333333,0.4,0.4,0.3773584905660377,0.3333333333333333,0.4074074074074074,0.6962025316455694,0.4915254237288135,0.48,0.3333333333333333,1,6.0,2.0
251,1,2.030668223703507,0,0.5,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.18003736625591452,0.7601960623419403,0.15,0.3333333333333333,0.4,0.3,0.2830188679245283,0.5,0.4074074074074074,0.6962025316455694,0.4915254237288135,0.48,0.3333333333333333,1,6.0,2.0
251,1,2.030668223703507,0,0.7000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,2.144169712831901,-0.8705822435630182,0.1,0.4166666666666667,0.4,0.4,0.09433962264150943,0.6666666666666666,0.4074074074074074,0.6962025316455694,0.4915254237288135,0.48,0.3333333333333333,1,6.0,2.0
251,1,2.030668223703507,0,0.5,0.6000000000000001,0.5,0.2,-0.10055296896922705,1.0863517235229319,0.1,0.5,0.6,0.2,0.18867924528301885,0.3333333333333333,0.4074074074074074,0.6962025316455694,0.4915254237288135,0.48,0.3333333333333333,1,6.0,4.0
251,1,2.030668223703507,0,0.7000000000000001,0.5,0.6000000000000001,0.4,0.7412180367061953,0.1078847399799569,0.9,0.03333333333333333,0.04,0.04,0.03773584905660377,0.06666666666666667,0.4074074074074074,0.6962025316455694,0.4915254237288135,0.48,0.3333333333333333,1,6.0,4.0
251,1,2.030668223703507,1,0.8,0.7000000000000001,0.6000000000000001,0.6000000000000001,-0.10055296896922705,1.0863517235229319,0.2,0.3333333333333333,0.5,0.4,0.09433962264150943,0.3333333333333333,0.4074074074074074,0.6962025316455694,0.4915254237288135,0.48,0.3333333333333333,1,6.0,3.0
252,0,0.518989685255789,0,0.6000000000000001,0.8,0.6000000000000001,0.2,0.7412180367061953,-0.8705822435630182,0.3,0.4166666666666667,0.36,0.36,0.07547169811320754,0.16666666666666666,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,2.0
252,0,0.518989685255789,1,0.6000000000000001,0.8,0.9,1.0,-0.661733639419509,0.1078847399799569,0.3,0.16666666666666666,0.4,0.4,0.18867924528301885,0.3333333333333333,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,3.0
252,0,0.518989685255789,0,0.2,0.4,0.7000000000000001,0.7000000000000001,-1.5035046450949325,1.0863517235229319,0.25,0.16666666666666666,0.5,0.1,0.18867924528301885,0.8333333333333334,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,2.0
252,0,0.518989685255789,0,0.30000000000000004,0.30000000000000004,0.8,0.7000000000000001,-0.10055296896922705,-0.5444265823820265,0.24,0.26666666666666666,0.56,0.28,0.1509433962264151,0.3333333333333333,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,2.0
252,0,0.518989685255789,0,0.1,0.2,0.6000000000000001,0.1,-0.3811433041943686,-0.21827092120103478,0.6,0.3333333333333333,0.0,0.4,0.0,0.0,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,2.0
252,0,0.518989685255789,0,0.2,0.8,0.8,0.5,1.5829890423816189,0.1078847399799569,0.25,0.25,0.4,0.5,0.18867924528301885,0.16666666666666666,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,2.0
252,0,0.518989685255789,0,0.6000000000000001,0.8,0.30000000000000004,0.6000000000000001,-0.3811433041943686,-0.21827092120103478,0.27,0.25,0.56,0.2,0.18867924528301885,0.3333333333333333,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,2.0
252,0,0.518989685255789,0,0.2,0.8,0.5,0.2,-0.3811433041943686,-0.21827092120103478,0.25,0.3333333333333333,0.6,0.3,0.09433962264150943,0.16666666666666666,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,2.0
252,0,0.518989685255789,0,0.4,0.8,0.8,0.6000000000000001,0.18003736625591452,-0.8705822435630182,0.2,0.3333333333333333,0.4,0.3,0.09433962264150943,0.6666666666666666,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,2.0
252,0,0.518989685255789,0,0.1,0.4,0.7000000000000001,0.2,-0.9423239746446495,0.43404040116094855,0.25,0.25,0.4,0.4,0.18867924528301885,0.3333333333333333,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,1.0
252,0,0.518989685255789,0,0.1,0.2,0.9,0.9,0.18003736625591452,-0.8705822435630182,0.5,0.16666666666666666,0.2,0.2,0.18867924528301885,0.3333333333333333,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,4.0
252,0,0.518989685255789,0,0.30000000000000004,0.4,0.7000000000000001,0.30000000000000004,0.18003736625591452,-0.8705822435630182,0.25,0.3333333333333333,0.5,0.4,0.18867924528301885,0.0,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,2.0
252,0,0.518989685255789,0,0.1,0.5,0.45,0.8,-0.661733639419509,0.1078847399799569,0.2,0.3333333333333333,0.5,0.5,0.09433962264150943,0.16666666666666666,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,6.0
252,0,0.518989685255789,0,0.2,0.4,0.4,0.30000000000000004,-1.222914309869791,0.7601960623419403,0.1,0.25,0.5,0.3,0.2830188679245283,0.6666666666666666,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,2.0
252,0,0.518989685255789,0,0.1,0.5,0.6000000000000001,0.6000000000000001,-1.222914309869791,0.7601960623419403,0.35000000000000003,0.6666666666666666,0.1,0.1,0.1320754716981132,0.26666666666666666,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,4.0
252,0,0.518989685255789,0,0.1,0.5,0.5,0.30000000000000004,0.18003736625591452,-0.8705822435630182,0.2,0.3333333333333333,0.3,0.5,0.18867924528301885,0.3333333333333333,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,2.0
252,0,0.518989685255789,0,0.30000000000000004,0.8,0.5,0.30000000000000004,0.4606277014810549,-1.1967379047440099,0.2,0.5,0.2,0.4,0.0,0.6666666666666666,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,4.0
252,0,0.518989685255789,0,0.1,0.2,0.30000000000000004,0.30000000000000004,2.144169712831901,0.7601960623419403,0.3,0.16666666666666666,0.6,0.2,0.09433962264150943,0.5,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,2.0
252,0,0.518989685255789,1,0.2,0.8,0.7000000000000001,0.6000000000000001,0.18003736625591452,-0.8705822435630182,0.2,0.3333333333333333,0.3,0.3,0.22641509433962265,0.6,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,4.0
252,0,0.518989685255789,0,0.6000000000000001,0.30000000000000004,0.7000000000000001,0.7000000000000001,0.4606277014810549,-1.1967379047440099,0.2,0.3,0.4,0.34,0.18867924528301885,0.5,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,1.0
252,0,0.518989685255789,0,0.2,0.6000000000000001,0.8,0.8,0.4606277014810549,-1.1967379047440099,0.23,0.3,0.42,0.36,0.18867924528301885,0.3333333333333333,0.25925925925925924,0.5696202531645568,0.8644067796610171,0.6,0.3888888888888889,2,3.0,3.0
253,0,2.030668223703507,0,0.5,0.6000000000000001,0.30000000000000004,0.2,0.7412180367061953,0.1078847399799569,0.3,0.4166666666666667,0.36,0.36,0.07547169811320754,0.16666666666666666,0.3703703703703703,0.8481012658227848,0.6949152542372883,0.36,0.3888888888888889,2,4.0,2.0
253,0,2.030668223703507,1,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.7000000000000001,-0.661733639419509,1.7386630458849153,0.3,0.16666666666666666,0.4,0.4,0.18867924528301885,0.3333333333333333,0.3703703703703703,0.8481012658227848,0.6949152542372883,0.36,0.3888888888888889,2,4.0,3.0
253,0,2.030668223703507,0,0.6000000000000001,0.5,0.6000000000000001,0.7000000000000001,-1.5035046450949325,2.7171300294278904,0.25,0.16666666666666666,0.5,0.1,0.18867924528301885,0.8333333333333334,0.3703703703703703,0.8481012658227848,0.6949152542372883,0.36,0.3888888888888889,2,4.0,2.0
253,0,2.030668223703507,0,0.6000000000000001,0.5,0.5,0.4,-0.10055296896922705,1.0863517235229319,0.24,0.26666666666666666,0.56,0.28,0.1509433962264151,0.3333333333333333,0.3703703703703703,0.8481012658227848,0.6949152542372883,0.36,0.3888888888888889,2,4.0,2.0
253,0,2.030668223703507,0,0.8,0.7000000000000001,0.6000000000000001,0.1,-0.3811433041943686,1.4125073847039236,0.6,0.3333333333333333,0.0,0.4,0.0,0.0,0.3703703703703703,0.8481012658227848,0.6949152542372883,0.36,0.3888888888888889,2,4.0,2.0
253,0,2.030668223703507,0,0.6000000000000001,0.5,0.5,0.30000000000000004,1.5829890423816189,-0.8705822435630182,0.25,0.25,0.4,0.5,0.18867924528301885,0.16666666666666666,0.3703703703703703,0.8481012658227848,0.6949152542372883,0.36,0.3888888888888889,2,4.0,2.0
253,0,2.030668223703507,0,0.7000000000000001,0.6000000000000001,0.30000000000000004,0.4,-0.3811433041943686,1.4125073847039236,0.27,0.25,0.56,0.2,0.18867924528301885,0.3333333333333333,0.3703703703703703,0.8481012658227848,0.6949152542372883,0.36,0.3888888888888889,2,4.0,2.0
253,0,2.030668223703507,0,0.5,0.5,0.4,0.4,-0.3811433041943686,1.4125073847039236,0.25,0.3333333333333333,0.6,0.3,0.09433962264150943,0.16666666666666666,0.3703703703703703,0.8481012658227848,0.6949152542372883,0.36,0.3888888888888889,2,4.0,2.0
